"","PRFG.NUMMER","TERMIN","startHours","endHours","startDate","endDate"
"296","PH0017","2/17/2016",221.5,224.25,"2016-02-17 13:00:00","2016-02-17 15:45:00"
"297","IN1503","2/17/2016",218.75,221.5,"2016-02-17 10:15:00","2016-02-17 13:00:00"
"298","MW0799","2/17/2016",216,218.75,"2016-02-17 07:30:00","2016-02-17 10:15:00"
"299","IN2028","2/17/2016",221.5,224.25,"2016-02-17 13:00:00","2016-02-17 15:45:00"
"300","SG110340","2/17/2016",218.75,221.5,"2016-02-17 10:15:00","2016-02-17 13:00:00"
"301","MW2229","2/17/2016",221.5,224.25,"2016-02-17 13:00:00","2016-02-17 15:45:00"
"302","MW0868","2/17/2016",224.25,227,"2016-02-17 15:45:00","2016-02-17 18:30:00"
"303","SG800014","2/17/2016",221.5,224.25,"2016-02-17 13:00:00","2016-02-17 15:45:00"
"304","EI3194","2/17/2016",218.75,221.5,"2016-02-17 10:15:00","2016-02-17 13:00:00"
"305","SG120026","2/17/2016",221.5,224.25,"2016-02-17 13:00:00","2016-02-17 15:45:00"
"306","MW1909","2/17/2016",218.75,221.5,"2016-02-17 10:15:00","2016-02-17 13:00:00"
"307","CH0115","2/17/2016",224.25,227,"2016-02-17 15:45:00","2016-02-17 18:30:00"
"308","CH0591","2/17/2016",224.25,227,"2016-02-17 15:45:00","2016-02-17 18:30:00"
"309","CH5032","2/17/2016",218.75,221.5,"2016-02-17 10:15:00","2016-02-17 13:00:00"
"310","WZ3107","2/17/2016",221.5,224.25,"2016-02-17 13:00:00","2016-02-17 15:45:00"
"311","WZ0136","2/17/2016",216,218.75,"2016-02-17 07:30:00","2016-02-17 10:15:00"
"312","MA3703","2/17/2016",221.5,224.25,"2016-02-17 13:00:00","2016-02-17 15:45:00"
"313","MW0085","2/17/2016",218.75,221.5,"2016-02-17 10:15:00","2016-02-17 13:00:00"
"314","IN0037","2/17/2016",221.5,224.25,"2016-02-17 13:00:00","2016-02-17 15:45:00"
"315","CH5143","2/17/2016",221.5,224.25,"2016-02-17 13:00:00","2016-02-17 15:45:00"
"316","WZ5008","2/17/2016",218.75,221.5,"2016-02-17 10:15:00","2016-02-17 13:00:00"
"317","IN2021","2/17/2016",218.75,221.5,"2016-02-17 10:15:00","2016-02-17 13:00:00"
"318","WI000192","2/17/2016",218.75,221.5,"2016-02-17 10:15:00","2016-02-17 13:00:00"
"319","WZ0332","2/17/2016",218.75,221.5,"2016-02-17 10:15:00","2016-02-17 13:00:00"
"320","SP502140","2/17/2016",221.5,224.25,"2016-02-17 13:00:00","2016-02-17 15:45:00"
"321","SP502700","2/17/2016",218.75,221.5,"2016-02-17 10:15:00","2016-02-17 13:00:00"
"322","WI000261","2/17/2016",221.5,224.25,"2016-02-17 13:00:00","2016-02-17 15:45:00"
"323","SG120022","2/17/2016",216,218.75,"2016-02-17 07:30:00","2016-02-17 10:15:00"
"324","WZ5245","2/17/2016",224.25,227,"2016-02-17 15:45:00","2016-02-17 18:30:00"
"325","MA9302","2/18/2016",240,242.75,"2016-02-18 07:30:00","2016-02-18 10:15:00"
"326","MA9411","2/18/2016",240,242.75,"2016-02-18 07:30:00","2016-02-18 10:15:00"
"327","SG110090","2/18/2016",242.75,245.5,"2016-02-18 10:15:00","2016-02-18 13:00:00"
"328","SG120212","2/18/2016",245.5,248.25,"2016-02-18 13:00:00","2016-02-18 15:45:00"
"329","MW2228","2/18/2016",242.75,245.5,"2016-02-18 10:15:00","2016-02-18 13:00:00"
"330","WI000775","2/18/2016",245.5,248.25,"2016-02-18 13:00:00","2016-02-18 15:45:00"
"331","SG850002","2/18/2016",245.5,248.25,"2016-02-18 13:00:00","2016-02-18 15:45:00"
"332","SG160038","2/18/2016",245.5,248.25,"2016-02-18 13:00:00","2016-02-18 15:45:00"
"333","CH1102","2/18/2016",242.75,245.5,"2016-02-18 10:15:00","2016-02-18 13:00:00"
"334","EI3181","2/18/2016",242.75,245.5,"2016-02-18 10:15:00","2016-02-18 13:00:00"
"335","SG110470","2/18/2016",245.5,248.25,"2016-02-18 13:00:00","2016-02-18 15:45:00"
"336","PH0003","2/18/2016",240,242.75,"2016-02-18 07:30:00","2016-02-18 10:15:00"
"337","MA3502","2/18/2016",245.5,248.25,"2016-02-18 13:00:00","2016-02-18 15:45:00"
"338","WI000276","2/18/2016",245.5,248.25,"2016-02-18 13:00:00","2016-02-18 15:45:00"
"339","WZ3009","2/18/2016",245.5,248.25,"2016-02-18 13:00:00","2016-02-18 15:45:00"
"340","WZ3102","2/18/2016",242.75,245.5,"2016-02-18 10:15:00","2016-02-18 13:00:00"
"341","MW1921","2/18/2016",240,242.75,"2016-02-18 07:30:00","2016-02-18 10:15:00"
"342","WZ1504","2/18/2016",242.75,245.5,"2016-02-18 10:15:00","2016-02-18 13:00:00"
"343","MW1394","2/18/2016",240,242.75,"2016-02-18 07:30:00","2016-02-18 10:15:00"
"344","MW1393","2/18/2016",248.25,251,"2016-02-18 15:45:00","2016-02-18 18:30:00"
"345","MW1398","2/18/2016",245.5,248.25,"2016-02-18 13:00:00","2016-02-18 15:45:00"
"346","WZ5039","2/18/2016",240,242.75,"2016-02-18 07:30:00","2016-02-18 10:15:00"
"347","WZ2613","2/18/2016",242.75,245.5,"2016-02-18 10:15:00","2016-02-18 13:00:00"
"348","MA0902","2/18/2016",248.25,251,"2016-02-18 15:45:00","2016-02-18 18:30:00"
"349","MW0017","2/18/2016",240,242.75,"2016-02-18 07:30:00","2016-02-18 10:15:00"
"350","WZ0086","2/18/2016",245.5,248.25,"2016-02-18 13:00:00","2016-02-18 15:45:00"
"351","WZ2014","2/18/2016",245.5,248.25,"2016-02-18 13:00:00","2016-02-18 15:45:00"
"352","WI000737","2/18/2016",245.5,248.25,"2016-02-18 13:00:00","2016-02-18 15:45:00"
"353","WI000231","2/18/2016",248.25,251,"2016-02-18 15:45:00","2016-02-18 18:30:00"
"354","IN2005","2/18/2016",242.75,245.5,"2016-02-18 10:15:00","2016-02-18 13:00:00"
"355","WI000002","2/18/2016",242.75,245.5,"2016-02-18 10:15:00","2016-02-18 13:00:00"
"356","WI000617","2/18/2016",242.75,245.5,"2016-02-18 10:15:00","2016-02-18 13:00:00"
"357","WI001059","2/18/2016",242.75,245.5,"2016-02-18 10:15:00","2016-02-18 13:00:00"
"358","WZ5054","2/18/2016",240,242.75,"2016-02-18 07:30:00","2016-02-18 10:15:00"
"359","SP502400","2/18/2016",242.75,245.5,"2016-02-18 10:15:00","2016-02-18 13:00:00"
"360","WZ50701","2/18/2016",242.75,245.5,"2016-02-18 10:15:00","2016-02-18 13:00:00"
"361","SG502170","2/18/2016",245.5,248.25,"2016-02-18 13:00:00","2016-02-18 15:45:00"
"362","SP502210","2/18/2016",248.25,251,"2016-02-18 15:45:00","2016-02-18 18:30:00"
"363","WZ0179","2/18/2016",240,242.75,"2016-02-18 07:30:00","2016-02-18 10:15:00"
"364","SG110030","2/18/2016",240,242.75,"2016-02-18 07:30:00","2016-02-18 10:15:00"
"365","MA9804","2/18/2016",242.75,245.5,"2016-02-18 10:15:00","2016-02-18 13:00:00"
"366","CH0106","2/18/2016",245.5,248.25,"2016-02-18 13:00:00","2016-02-18 15:45:00"
"367","WZ2044","2/19/2016",264,266.75,"2016-02-19 07:30:00","2016-02-19 10:15:00"
"368","CH1014","2/19/2016",269.5,272.25,"2016-02-19 13:00:00","2016-02-19 15:45:00"
"369","WZ3208","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"370","IN2189","2/19/2016",269.5,272.25,"2016-02-19 13:00:00","2016-02-19 15:45:00"
"371","PH9012","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"372","WZ4222","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"373","WZ4131","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"374","WZ4132","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"375","SG110100","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"376","EI4381","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"377","WI000042","2/19/2016",269.5,272.25,"2016-02-19 13:00:00","2016-02-19 15:45:00"
"378","SG120028","2/19/2016",269.5,272.25,"2016-02-19 13:00:00","2016-02-19 15:45:00"
"379","SG800003","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"380","WI000031","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"381","WI000178","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"382","SP200004","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"383","MW1827","2/19/2016",269.5,272.25,"2016-02-19 13:00:00","2016-02-19 15:45:00"
"384","SG502300","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"385","EI2988","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"386","MW1908","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"387","WI000385","2/19/2016",269.5,272.25,"2016-02-19 13:00:00","2016-02-19 15:45:00"
"388","MW1692","2/19/2016",272.25,275,"2016-02-19 15:45:00","2016-02-19 18:30:00"
"389","SG110170","2/19/2016",269.5,272.25,"2016-02-19 13:00:00","2016-02-19 15:45:00"
"390","EI4282","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"391","MW0837","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"392","MA9201","2/19/2016",264,266.75,"2016-02-19 07:30:00","2016-02-19 10:15:00"
"393","CH0113","2/19/2016",264,266.75,"2016-02-19 07:30:00","2016-02-19 10:15:00"
"394","EI2982","2/19/2016",272.25,275,"2016-02-19 15:45:00","2016-02-19 18:30:00"
"395","MW0053","2/19/2016",264,266.75,"2016-02-19 07:30:00","2016-02-19 10:15:00"
"396","MW2120","2/19/2016",264,266.75,"2016-02-19 07:30:00","2016-02-19 10:15:00"
"397","MW0138","2/19/2016",264,266.75,"2016-02-19 07:30:00","2016-02-19 10:15:00"
"398","SG160033","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"399","SG850003","2/19/2016",269.5,272.25,"2016-02-19 13:00:00","2016-02-19 15:45:00"
"400","MA3403","2/19/2016",266.75,269.5,"2016-02-19 10:15:00","2016-02-19 13:00:00"
"401","MA1304","2/19/2016",269.5,272.25,"2016-02-19 13:00:00","2016-02-19 15:45:00"
"402","CH5002","2/19/2016",269.5,272.25,"2016-02-19 13:00:00","2016-02-19 15:45:00"
"403","EI0202","2/19/2016",272.25,275,"2016-02-19 15:45:00","2016-02-19 18:30:00"
"404","SG120024","2/19/2016",264,266.75,"2016-02-19 07:30:00","2016-02-19 10:15:00"
"405","SG110010","2/19/2016",264,266.75,"2016-02-19 07:30:00","2016-02-19 10:15:00"
"406","WZ5297","2/19/2016",264,266.75,"2016-02-19 07:30:00","2016-02-19 10:15:00"
"407","MA4303","2/22/2016",338.75,341.5,"2016-02-22 10:15:00","2016-02-22 13:00:00"
"408","IN0021","2/22/2016",341.5,344.25,"2016-02-22 13:00:00","2016-02-22 15:45:00"
"409","EI3163","2/22/2016",338.75,341.5,"2016-02-22 10:15:00","2016-02-22 13:00:00"
"410","WZ5035","2/22/2016",338.75,341.5,"2016-02-22 10:15:00","2016-02-22 13:00:00"
"411","WZ3235","2/22/2016",338.75,341.5,"2016-02-22 10:15:00","2016-02-22 13:00:00"
"412","SG160035","2/22/2016",338.75,341.5,"2016-02-22 10:15:00","2016-02-22 13:00:00"
"413","WI000275","2/22/2016",338.75,341.5,"2016-02-22 10:15:00","2016-02-22 13:00:00"
"414","PH0014","2/22/2016",338.75,341.5,"2016-02-22 10:15:00","2016-02-22 13:00:00"
"415","SG110440","2/22/2016",338.75,341.5,"2016-02-22 10:15:00","2016-02-22 13:00:00"
"416","MW1410","2/22/2016",338.75,341.5,"2016-02-22 10:15:00","2016-02-22 13:00:00"
"417","MW1940-1","2/22/2016",341.5,344.25,"2016-02-22 13:00:00","2016-02-22 15:45:00"
"418","IN0009","2/22/2016",344.25,347,"2016-02-22 15:45:00","2016-02-22 18:30:00"
"419","WI000275_1","2/22/2016",338.75,341.5,"2016-02-22 10:15:00","2016-02-22 13:00:00"
"420","MA2101","2/22/2016",341.5,344.25,"2016-02-22 13:00:00","2016-02-22 15:45:00"
"421","MW2152","2/22/2016",341.5,344.25,"2016-02-22 13:00:00","2016-02-22 15:45:00"
